genome_record_id	sample_id	biosample_accession	assembly_accession	run_accession	country_iso3	country_name	collection_date_raw	date_lower	date_upper	year	month	quarter	date_resolution	date_month_or_quarter	project_id	project_id_source	source_dataset	source_role	model_denominator_role	genome_candidate	genome_qc_status	genome_observation_eligible	sampling_process_observed	sequencing_success	ct_value	specimen_type	preliminary_lineage_id	lineage_definition_status	published_branch	published_lineage	published_sublineage	ptxP_label	fim3_label	marker_23s_status	duplicate_of_focal	duplicate_group_size	data_freeze_date	provenance_note	local_fasta_path	total_sequence_length	gc_percent	n_contigs	contig_n50	catalog_qc_status	continent	sequence_acquisition	year_numeric	lineage_stratum	time_stratum	rank_hash	selection_reason	tree_role	background_replicate
BEL::SAMEA117989598	SAMEA117989598	SAMEA117989598		ERR14837994	BEL	Belgium	2023-11-29	2023-11-29	2023-11-29	2023	11	4	day	True	PRJEB88325	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	True	True			Europe sublineage 2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 2	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	project_member_414_of_416_linked_identity_not_in_ENA_fields							Europe	ena_fastq_download	2023.0	Europe sublineage 2	2023-11	2b878a0a340a9ca4dd7f6cc16c10003a6be111645242f5a35d581730601bde24	modern_country_time_project_lineage_cap8	focal	
JPN::SAMD01593370	SAMD01593370	SAMD01593370	GCA_055386935	DRR705528	JPN	Japan	2024-09-18	2024-09-18	2024-09-18	2024	9	3	day	True	PRJDB35593	ena_study_accession	japan_targeted_ena_projects;current_2406_archive	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3	pending_new_phylogeny				ptxP3		MS	False	3	2026-07-24	Targeted Japanese historical or recent public project. | Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.		4107464	67.5	1	4107464	ok	Asia	local_fasta	2024.0	ptxP3	2024-09	2c040f2bd96e603df739a636470a126c5898cf75826b8d47f6c9267df50bd66f	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN50152057	SAMN50152057	SAMN50152057	GCA_053472445		CHN	China	2024	2024-01-01	2024-12-31	2024			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2024.0	UNKNOWN_LINEAGE	2024	2c333895919973a07eacfa3987896d50d96a33e8f3772019306ef8eb763c33c3	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN50152066	SAMN50152066	SAMN50152066	GCA_053472265		CHN	China	2024	2024-01-01	2024-12-31	2024			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2024.0	UNKNOWN_LINEAGE	2024	2c7c6ef0f541d291d3d4515fe74343d83458efdd2f116ca2ff1e281c9fef8395	modern_country_time_project_lineage_cap8	focal	
FRA::SAMEA115874213	SAMEA115874213	SAMEA115874213		ERR13476622	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			others	pending_new_phylogeny	Branch_IIb	others		ptxP1	fim3-4	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67							Europe	ena_fastq_download	2024.0	others	2024	2dc5bed6334797d30ad34da3fc3c75c152ca10462d33299444206b71d8346088	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN44584073	SAMN44584073	SAMN44584073	GCA_050973205		CHN	China	2024-05-14	2024-05-14	2024-05-14	2024	5	2	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2024.0	UNKNOWN_LINEAGE	2024-05	2e40260bb0039540319fd97e18667545082b0fce814c936f2252873c2e0ba878	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN43024019	SAMN43024019	SAMN43024019	GCA_042610855		CHN	China	2024-05-02	2024-05-02	2024-05-02	2024	5	2	day	True	PRJNA1143937	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1	MR-MT28-PG2	ptxP3	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2024.0	ptxP3/fim3-1	2024-05	2e9351978d216cb5aeef4a16ee4cd65345f46440c5fa7c5424f73e1b04eefd48	modern_country_time_project_lineage_cap8	focal	
AUS::SAMN45810646		SAMN45810646		SRR31743955	AUS	Australia	2024-10	2024-10-01	2024-10-31	2024	10	4	month	True	PRJNA1199062	ena_study_accession	australia_fong_2026_direct_specimens	focal_model_observation	focal_genome_observation	True		True													False	1	2026-07-24								Oceania	ena_fastq_download	2024.0	ptxP3/fim3-2	2024-10	2ea5387177d025f8ea004b0e084e7d560cd69c26538e2071091e7360a07ee5ad	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN44584094	SAMN44584094	SAMN44584094	GCA_050972785		CHN	China	2024-05-24	2024-05-24	2024-05-24	2024	5	2	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2024.0	UNKNOWN_LINEAGE	2024-05	2eb3162a1597d3463f86148b27c558281fda1ca9beacebca46fed2eef98ce05f	modern_country_time_project_lineage_cap8	focal	
BEL::SAMEA117989586	SAMEA117989586	SAMEA117989586		ERR14837982	BEL	Belgium	2023-11-06	2023-11-06	2023-11-06	2023	11	4	day	True	PRJEB88325	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	True	True			Europe sublineage 2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 2	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	project_member_414_of_416_linked_identity_not_in_ENA_fields							Europe	ena_fastq_download	2023.0	Europe sublineage 2	2023-11	2f2e06ff530bf1ca934da59c91cdc980d5055c99515cb195ea2f82ef7b652d9b	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN42391135	SAMN42391135	SAMN42391135	GCA_047323415	SRR31303443	CHN	China	2023-08-10	2023-08-10	2023-08-10	2023	8	3	day	True	PRJNA1133929	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1	MR-MT28-others	ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2023.0	ptxP3/fim3-1	2023-08	2f683e8adced031b80f9fc70ebb064310f7c58a4f2ea2e9b9bee8f793318adbc	modern_country_time_project_lineage_cap8	focal	
JPN::SAMD01697902	SAMD01697902	SAMD01697902		DRR902042	JPN	Japan	2025-05-19	2025-05-19	2025-05-19	2025	5	2	day	True	PRJDB37898	ena_study_accession	japan_targeted_ena_projects	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True				pending_new_phylogeny							False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	2025.0	UNKNOWN_LINEAGE	2025-05	303965b1761c854d906a4a39c0ae1ba7c9e5afd6e518e52a72abc6f8e8a6411d	modern_country_time_project_lineage_cap8	focal	
BEL::SAMEA117989585	SAMEA117989585	SAMEA117989585		ERR14837981	BEL	Belgium	2023-10-30	2023-10-30	2023-10-30	2023	10	4	day	True	PRJEB88325	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	True	True			Europe sublineage 2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 2	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	project_member_414_of_416_linked_identity_not_in_ENA_fields							Europe	ena_fastq_download	2023.0	Europe sublineage 2	2023-10	30420747f2bf0d77470ca94932e3bee53c82e55b91f9995e396ed3b6bfb3b08c	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN50152036	SAMN50152036	SAMN50152036	GCA_053472845		CHN	China	2022	2022-01-01	2022-12-31	2022			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2022.0	UNKNOWN_LINEAGE	2022	306c54ad5ac8beda0cc3cacab6e2e00271880736c77e6d1c76fb1a46f8fc4105	modern_country_time_project_lineage_cap8	focal	
FRA::SAMEA115874220	SAMEA115874220	SAMEA115874220		ERR13476629	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			Europe sublineage 1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67							Europe	ena_fastq_download	2024.0	Europe sublineage 1	2024	308c30c63f9f4b5998b654a3b7deb44a73dd3efe2c2b0a9f196f8a8a406f010d	modern_country_time_project_lineage_cap8	focal	
BEL::SAMEA117989614	SAMEA117989614	SAMEA117989614		ERR14838010	BEL	Belgium	2023-12-31	2023-12-31	2023-12-31	2023	12	4	day	True	PRJEB88325	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	True	True			Europe sublineage 2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 2	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	project_member_414_of_416_linked_identity_not_in_ENA_fields							Europe	ena_fastq_download	2023.0	Europe sublineage 2	2023-12	30adcaa1c16713764eceff441106d43a2edd1b876e76c287dca7245d073f3b92	modern_country_time_project_lineage_cap8	focal	
AUS::SAMN45810604		SAMN45810604		SRR31744001	AUS	Australia	2024-09	2024-09-01	2024-09-30	2024	9	3	month	True	PRJNA1199062	ena_study_accession	australia_fong_2026_direct_specimens	focal_model_observation	focal_genome_observation	True		True													False	1	2026-07-24								Oceania	ena_fastq_download	2024.0	ptxP3/fim3-2	2024-09	30b3715e0c37463be19f17c9225055b2bbbb04b1d1d488054191dac974efaa28	modern_country_time_project_lineage_cap8	focal	
BEL::SAMEA117989606	SAMEA117989606	SAMEA117989606		ERR14838002	BEL	Belgium	2023-12-15	2023-12-15	2023-12-15	2023	12	4	day	True	PRJEB88325	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	True	True			Europe sublineage 2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 2	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	project_member_414_of_416_linked_identity_not_in_ENA_fields							Europe	ena_fastq_download	2023.0	Europe sublineage 2	2023-12	30bf5b8b3d176434cc1fe9f0baa78e30053b7735af9b93e87058dc9378eb21e2	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN50151990	SAMN50151990	SAMN50151990	GCA_053473765		CHN	China	2021	2021-01-01	2021-12-31	2021			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2021.0	UNKNOWN_LINEAGE	2021	30dc9099b8ebfc59aa40a3015ce4a597f0ebd75cc58c07f295300acd023284f8	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN44584067	SAMN44584067	SAMN44584067	GCA_050973325		CHN	China	2024-05-09	2024-05-09	2024-05-09	2024	5	2	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2024.0	UNKNOWN_LINEAGE	2024-05	3134de717eb01035d2072b2775b4705154b83e5d5df27da5bdf6d1b3ec5866b3	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN50152085	SAMN50152085	SAMN50152085	GCA_053471905		CHN	China	2024	2024-01-01	2024-12-31	2024			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2024.0	UNKNOWN_LINEAGE	2024	313e1115633c7cab2113793052e0af65d18213cb3453135f5ff3fd6907c241e3	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN42391148	SAMN42391148	SAMN42391148	GCA_047323285	SRR31303428	CHN	China	2023-11-22	2023-11-22	2023-11-22	2023	11	4	day	True	PRJNA1133929	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1	MR-MT28-others	ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2023.0	ptxP3/fim3-1	2023-11	31e9331218d9c4b23aa12a59cdf8dc33f8d75704e7b6cb75f81b632712a1d064	modern_country_time_project_lineage_cap8	focal	
JPN::SAMD01697938	SAMD01697938	SAMD01697938		DRR902078	JPN	Japan	2025-06-09	2025-06-09	2025-06-09	2025	6	2	day	True	PRJDB37898	ena_study_accession	japan_targeted_ena_projects	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True				pending_new_phylogeny							False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	2025.0	UNKNOWN_LINEAGE	2025-06	321f55a84cef56e214857718e5b233ad64a2386631430af009a1b0f1b122f3c4	modern_country_time_project_lineage_cap8	focal	
BEL::SAMEA117989570	SAMEA117989570	SAMEA117989570		ERR14837966	BEL	Belgium	2023-09-08	2023-09-08	2023-09-08	2023	9	3	day	True	PRJEB88325	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	True	True			Europe sublineage 2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 2	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	project_member_414_of_416_linked_identity_not_in_ENA_fields							Europe	ena_fastq_download	2023.0	Europe sublineage 2	2023-09	32253959945bd73c733372b915c14bb4d0e6e4c7ffc857cf397d4651ed36e179	modern_country_time_project_lineage_cap8	focal	
AUS::SAMN45810587		SAMN45810587		SRR31743895	AUS	Australia	2024-08	2024-08-01	2024-08-31	2024	8	3	month	True	PRJNA1199062	ena_study_accession	australia_fong_2026_direct_specimens	focal_model_observation	focal_genome_observation	True		True													False	1	2026-07-24								Oceania	ena_fastq_download	2024.0	ptxP1/fim3-26	2024-08	32a948dd9dc17251cf567ded1b8935bef8f8bfb44fe2b6d4d0c4a97f24c0acde	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN50152028	SAMN50152028	SAMN50152028	GCA_053473005		CHN	China	2022	2022-01-01	2022-12-31	2022			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2022.0	UNKNOWN_LINEAGE	2022	335e26f14586aafcc12f220335de479262848a60caa01dc3a34b092577bc420b	modern_country_time_project_lineage_cap8	focal	
AUS::SAMN45810555		SAMN45810555		SRR31743833	AUS	Australia	2024-07	2024-07-01	2024-07-31	2024	7	3	month	True	PRJNA1199062	ena_study_accession	australia_fong_2026_direct_specimens	focal_model_observation	focal_genome_observation	True		False													False	1	2026-07-24								Oceania	ena_fastq_download	2024.0	ptxP3/fim3-2	2024-07	3397bbbef6e7f65e9d537952da979909e4dea3f051eb81cd0fed6b37db9d7768	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN44590268	SAMN44590268	SAMN44590268	GCA_050979685		CHN	China	2024-07-04	2024-07-04	2024-07-04	2024	7	3	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2024.0	UNKNOWN_LINEAGE	2024-07	340c8a2afec7a492979be53edbb3fdca8ab1feeabc68fa651e770e52c9a28661	modern_country_time_project_lineage_cap8	focal	
BEL::SAMEA117989540	SAMEA117989540	SAMEA117989540		ERR14837936	BEL	Belgium	2023-06-12	2023-06-12	2023-06-12	2023	6	2	day	True	PRJEB88325	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	True	True			Europe sublineage 1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	project_member_414_of_416_linked_identity_not_in_ENA_fields							Europe	ena_fastq_download	2023.0	Europe sublineage 1	2023-06	3461c651d5315f3e5c871009b698b2692d79c51d9450eccc0171ef862e25cbf1	modern_country_time_project_lineage_cap8	focal	
BEL::SAMEA117989528	SAMEA117989528	SAMEA117989528		ERR14837924	BEL	Belgium	2023-01-23	2023-01-23	2023-01-23	2023	1	1	day	True	PRJEB88325	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	True	True			Europe sublineage 2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 2	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	project_member_414_of_416_linked_identity_not_in_ENA_fields							Europe	ena_fastq_download	2023.0	Europe sublineage 2	2023-01	34b2f24342a7ed2a383a18b3e99517c56bef5071aea3631ef74d1cbc0780d891	modern_country_time_project_lineage_cap8	focal	
AUS::SAMN45810609		SAMN45810609		SRR31743996	AUS	Australia	2024-09	2024-09-01	2024-09-30	2024	9	3	month	True	PRJNA1199062	ena_study_accession	australia_fong_2026_direct_specimens	focal_model_observation	focal_genome_observation	True		True													False	1	2026-07-24								Oceania	ena_fastq_download	2024.0	ptxP3/fim3-2	2024-09	34d038a65db6304f1a6bf347180cb9d191395e207aaef9f10b3c05cf6c8dfa69	modern_country_time_project_lineage_cap8	focal	
