tree_sample_id	genome_record_id	tree_role	country_iso3	epidemic_period	model_sublineage_id	primary_model_lineage_id	published_branch	published_lineage	published_sublineage	published_mt28_label	has_published_mt28_label	is_l10207	inside_published_mt28_mrca	published_annotation_source
NOR__SAMEA10058021	BG::SAMEA10058021	global_background	NOR	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1		FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA10058036	BG::SAMEA10058036	global_background	NOR	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA8914580	BG::SAMEA8914580	global_background	NOR	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA8914583	BG::SAMEA8914583	global_background	NOR	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA8914585	BG::SAMEA8914585	global_background	NOR	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1		FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA8914588	BG::SAMEA8914588	global_background	NOR	prepandemic	L1_01.02	L1_01.02	Branch_IIb	others			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA8914592	BG::SAMEA8914592	global_background	NOR	prepandemic	L1_01.02	L1_01.02	Branch_IIb	others			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA8914600	BG::SAMEA8914600	global_background	NOR	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMN03566786	BG::SAMN03566786	global_background	NOR	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
POL__SAMEA1931348	BG::SAMEA1931348	global_background	POL	prepandemic	L1_01.01	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
SWE__SAMEA751294	BG::SAMEA751294	global_background	SWE	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
SWE__SAMEA751314	BG::SAMEA751314	global_background	SWE	prepandemic	L1_01.01	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
SWE__SAMEA8914609	BG::SAMEA8914609	global_background	SWE	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
SWE__SAMEA8914617	BG::SAMEA8914617	global_background	SWE	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
SWE__SAMEA8914621	BG::SAMEA8914621	global_background	SWE	prepandemic	L1_01.02	L1_01.02	Branch_IIb	others			FALSE	FALSE	FALSE	global_tree_background_records
SWE__SAMEA8914623	BG::SAMEA8914623	global_background	SWE	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
SWE__SAMEA8914625	BG::SAMEA8914625	global_background	SWE	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
SWE__SAMEA8914626	BG::SAMEA8914626	global_background	SWE	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
SWE__SAMEA8914628	BG::SAMEA8914628	global_background	SWE	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
SWE__SAMEA8914632	BG::SAMEA8914632	global_background	SWE	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
SWE__SAMEA8914634	BG::SAMEA8914634	global_background	SWE	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
SWE__SAMN03566783	BG::SAMN03566783	global_background	SWE	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
SWE__SAMN03566784	BG::SAMN03566784	global_background	SWE	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
TUN__SAMEA4752844	BG::SAMEA4752844	global_background	TUN	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
TUN__SAMEA4752845	BG::SAMEA4752845	global_background	TUN	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
TUN__SAMEA4752846	BG::SAMEA4752846	global_background	TUN	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
TUN__SAMEA4752850	BG::SAMEA4752850	global_background	TUN	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMEA751257	BG::SAMEA751257	global_background	USA	prepandemic	L1_01.01	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN03249362	BG::SAMN03249362	global_background	USA	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN03455354	BG::SAMN03455354	global_background	USA	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN03702646	BG::SAMN03702646	global_background	USA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN03702647	BG::SAMN03702647	global_background	USA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN03877216	BG::SAMN03877216	global_background	USA	prepandemic	L1_03.10	Other	Branch_IIa	others			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN03996251	BG::SAMN03996251	global_background	USA	prepandemic	L1_04.12	Other	Branch_I	others			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN03996260	BG::SAMN03996260	global_background	USA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN04221183	BG::SAMN04221183	global_background	USA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN04994865	BG::SAMN04994865	global_background	USA	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN05333716	BG::SAMN05333716	global_background	USA	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN05583818	BG::SAMN05583818	global_background	USA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN05583850	BG::SAMN05583850	global_background	USA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN05948796	BG::SAMN05948796	global_background	USA	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1		FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN05950790	BG::SAMN05950790	global_background	USA	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1		FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN06007763	BG::SAMN06007763	global_background	USA	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN07352218	BG::SAMN07352218	global_background	USA	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN08136975	BG::SAMN08136975	global_background	USA	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN08178168	BG::SAMN08178168	global_background	USA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1		FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN10176206	BG::SAMN10176206	global_background	USA	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN10182728	BG::SAMN10182728	global_background	USA	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1		FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN10298220	BG::SAMN10298220	global_background	USA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN11539680	BG::SAMN11539680	global_background	USA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN11821785	BG::SAMN11821785	global_background	USA	prepandemic	L1_01.02	L1_01.02	Branch_IIb	others			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN11822192	BG::SAMN11822192	global_background	USA	prepandemic	L1_01.02	L1_01.02	Branch_IIb	others			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN14488305	BG::SAMN14488305	global_background	USA	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN14488313	BG::SAMN14488313	global_background	USA	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1		FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN16357507	BG::SAMN16357507	global_background	USA	unknown	L1_03.08	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN16357509	BG::SAMN16357509	global_background	USA	unknown	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN16357510	BG::SAMN16357510	global_background	USA	unknown	L1_03.08	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN18620695	BG::SAMN18620695	global_background	USA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN18620696	BG::SAMN18620696	global_background	USA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN18620777	BG::SAMN18620777	global_background	USA	pandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1		FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN18620802	BG::SAMN18620802	global_background	USA	pandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN18620814	BG::SAMN18620814	global_background	USA	pandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1		FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN18620816	BG::SAMN18620816	global_background	USA	pandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN18620823	BG::SAMN18620823	global_background	USA	pandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN45987611	BG::SAMN45987611	global_background	USA	resurgence	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN45987613	BG::SAMN45987613	global_background	USA	resurgence	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN45987639	BG::SAMN45987639	global_background	USA	pandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN45987640	BG::SAMN45987640	global_background	USA	resurgence	L1_03.10	Other	Branch_IIa	others			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN45987655	BG::SAMN45987655	global_background	USA	resurgence	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN45987657	BG::SAMN45987657	global_background	USA	resurgence	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1		FALSE	FALSE	FALSE	global_tree_background_records
USA__SAMN48440030	BG::SAMN48440030	global_background	USA	resurgence	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1		FALSE	FALSE	FALSE	global_tree_background_records
