Sample1	Sample2	Distance	Mismatches (proportion)	Match count	Mismatch count	cgmlst_jointly_called_loci	cgmlst_allelic_mismatches	cgmlst_mismatch_fraction
CHN__SAMN44583946	JPN__SAMD01797763	10	0.0008815232722143	11334	10	2036	1	0.0004911591355599214
CHN__SAMN44583959	CHN__SAMN44583972	7	0.0006288743149761	11124	7	2023	0	0.0
CHN__SAMN44583959	CHN__SAMN44584005	14	0.0012570710245128	11123	14	2023	5	0.002471576866040534
CHN__SAMN44583959	CHN__SAMN44584012	12	0.0010773927096426	11126	12	2022	3	0.001483679525222552
CHN__SAMN44583959	CHN__SAMN44584022	10	0.000897907874652	11127	10	2023	3	0.0014829461196243204
CHN__SAMN44583959	CHN__SAMN44584026	9	0.0008081170871868	11128	9	2021	2	0.0009896091044037606
CHN__SAMN44583959	CHN__SAMN44584033	12	0.0010775862068965	11124	12	2020	3	0.0014851485148514852
CHN__SAMN44583959	CHN__SAMN44584039	11	0.0009879647925273	11123	11	2020	2	0.0009900990099009901
CHN__SAMN44583959	CHN__SAMN44584040	12	0.0010773927096426	11126	12	2022	2	0.0009891196834817012
CHN__SAMN44583959	CHN__SAMN44584044	12	0.0010779734099892	11120	12	2023	3	0.0014829461196243204
CHN__SAMN44583959	CHN__SAMN44584067	12	0.0010774894495824	11125	12	2023	3	0.0014829461196243204
CHN__SAMN44583959	CHN__SAMN44584068	11	0.0009880535345369	11122	11	2022	1	0.0004945598417408506
CHN__SAMN44583959	CHN__SAMN44584073	13	0.0011672802370476	11124	13	2021	1	0.0004948045522018803
CHN__SAMN44583959	CHN__SAMN44584075	8	0.0007186489399928	11124	8	2023	1	0.0004943153732081067
CHN__SAMN44583959	CHN__SAMN44584082	21	0.0018861146039159	11113	21	2021	5	0.002474022761009401
CHN__SAMN44583959	CHN__SAMN44584094	18	0.0016163793103448	11118	18	2020	2	0.0009900990099009901
CHN__SAMN44583959	CHN__SAMN44584104	18	0.0016166696604993	11116	18	2021	4	0.0019792182088075212
CHN__SAMN44583959	CHN__SAMN44590209	11	0.0009876986621172	11126	11	2023	2	0.0009886307464162135
CHN__SAMN44583959	CHN__SAMN44590214	15	0.0013469827586206	11121	15	2020	3	0.0014851485148514852
CHN__SAMN44583959	CHN__SAMN44590219	15	0.0013469827586206	11121	15	2020	2	0.0009900990099009901
CHN__SAMN44583959	CHN__SAMN44590224	10	0.000897907874652	11127	10	2022	0	0.0
CHN__SAMN44583959	CHN__SAMN44590233	17	0.0015268546793605	11117	17	2019	2	0.0009905894006934125
CHN__SAMN44583959	CHN__SAMN44590238	16	0.0014365236128568	11122	16	2023	5	0.002471576866040534
CHN__SAMN44583959	CHN__SAMN44590242	16	0.0014365236128568	11122	16	2023	5	0.002471576866040534
CHN__SAMN44583959	CHN__SAMN44590252	8	0.0007186489399928	11124	8	2021	0	0.0
CHN__SAMN44583959	CHN__SAMN44590257	19	0.0017092479309103	11097	19	2021	5	0.002474022761009401
CHN__SAMN44583959	CHN__SAMN44590261	9	0.0008082622361921	11126	9	2023	0	0.0
CHN__SAMN44583959	CHN__SAMN44590265	16	0.0014367816091954	11120	16	2023	5	0.002471576866040534
CHN__SAMN44583959	CHN__SAMN44590268	19	0.0017063313875168	11116	19	2022	7	0.0034619188921859545
CHN__SAMN44583959	CHN__SAMN44590275	11	0.0009876986621172	11126	11	2023	3	0.0014829461196243204
CHN__SAMN44583959	CHN__SAMN44590276	11	0.0009877873563218	11125	11	2020	1	0.0004950495049504951
CHN__SAMN44583959	CHN__SAMN44590282	13	0.0011671754354462	11125	13	2022	3	0.001483679525222552
CHN__SAMN44583959	CHN__SAMN44590283	14	0.0012570710245128	11123	14	2021	4	0.0019792182088075212
CHN__SAMN44583959	CHN__SAMN44590291	12	0.0010774894495824	11125	12	2021	3	0.0014844136566056407
CHN__SAMN44583959	CHN__SAMN44590292	18	0.0016162341743737	11119	18	2022	3	0.001483679525222552
CHN__SAMN44583959	CHN__SAMN44590294	13	0.0011673850574712	11123	13	2022	3	0.001483679525222552
CHN__SAMN44583959	CHN__SAMN44590295	14	0.0012570710245128	11123	14	2021	3	0.0014844136566056407
CHN__SAMN44583959	CHN__SAMN44590307	17	0.0015263063386604	11121	17	2020	4	0.0019801980198019802
CHN__SAMN44583959	CHN__SAMN44590310	11	0.0009876099838391	11127	11	2023	3	0.0014829461196243204
CHN__SAMN44583959	CHN__SAMN44590311	13	0.0011672802370476	11124	13	2022	3	0.001483679525222552
CHN__SAMN44583959	CHN__SAMN44590312	11	0.0009877873563218	11125	11	2020	2	0.0009900990099009901
CHN__SAMN44583959	CHN__SAMN44590314	15	0.0013469827586206	11121	15	2022	3	0.001483679525222552
CHN__SAMN44583959	CHN__SAMN45156031	35	0.0031821074643149	10964	35	2021	6	0.0029688273132112814
CHN__SAMN44583959	CHN__SAMN45156034	33	0.0030236393622869	10881	33	2018	4	0.0019821605550049554
CHN__SAMN44583959	CHN__SAMN45156054	18	0.0016156538910331	11123	18	2020	3	0.0014851485148514852
CHN__SAMN44583959	CHN__SAMN45156057	48	0.0043652237177155	10948	48	2018	3	0.0014866204162537165
CHN__SAMN44583959	CHN__SAMN45156063	17	0.0015293270960777	11099	17	2022	2	0.0009891196834817012
CHN__SAMN44583959	CHN__SAMN45156066	17	0.0015258953415312	11124	17	2022	2	0.0009891196834817012
CHN__SAMN44583959	CHN__SAMN50152057	12	0.0010775862068965	11124	12	2023	2	0.0009886307464162135
CHN__SAMN44583959	CHN__SAMN50152059	14	0.0012571839080459	11122	14	2021	3	0.0014844136566056407
CHN__SAMN44583959	CHN__SAMN50152066	37	0.0033375428468338	11049	37	2020	10	0.0049504950495049506
CHN__SAMN44583959	CHN__SAMN50152069	19	0.0017154207295052	11057	19	2020	2	0.0009900990099009901
CHN__SAMN44583959	CHN__SAMN50152080	17	0.0015264433869085	11120	17	2021	4	0.0019792182088075212
CHN__SAMN44583959	CHN__SAMN50152085	20	0.0017953321364452	11120	20	2022	5	0.002472799208704253
CHN__SAMN44583959	CHN__SAMN50152092	13	0.0011685393258426	11112	13	2022	0	0.0
CHN__SAMN44583959	CHN__SAMN50152101	19	0.0017138733537795	11067	19	2019	0	0.0
CHN__SAMN44583959	FRA__SAMEA751372	42	0.0037995295820517	11012	42	2022	12	0.005934718100890208
CHN__SAMN44583959	FRA__SAMN03366100	35	0.0031668476293883	11017	35	2007	12	0.005979073243647235
CHN__SAMN44583959	FRA__SAMN03491902	44	0.0039532794249775	11086	44	2022	16	0.00791295746785361
CHN__SAMN44583959	FRA__SAMN03491903	36	0.0032321781289279	11102	36	2023	14	0.006920415224913495
CHN__SAMN44583959	FRA__SAMEA4700352	34	0.0030658250676284	11056	34	1847	9	0.004872766648619383
CHN__SAMN44583959	FRA__SAMN09862835	34	0.0030658250676284	11056	34	1847	9	0.004872766648619383
CHN__SAMN44583959	FRA__SAMEA115874185	56	0.0051660516605166	10784	56	2020	14	0.006930693069306931
CHN__SAMN44583959	FRA__SAMEA115874190	72	0.0066543438077634	10748	72	2019	15	0.007429420505200594
CHN__SAMN44583959	FRA__SAMEA115874198	44	0.0040098423402898	10929	44	2022	11	0.005440158259149357
CHN__SAMN44583959	FRA__SAMEA115874201	47	0.0043158861340679	10843	47	2021	9	0.004453240969816922
CHN__SAMN44583959	FRA__SAMEA115874203	46	0.0042314414497286	10825	46	2020	10	0.0049504950495049506
CHN__SAMN44583959	FRA__SAMEA115874211	57	0.0052356020942408	10830	57	2021	14	0.006927263730826323
CHN__SAMN44583959	FRA__SAMEA115874212	57	0.005239452155529	10822	57	2022	13	0.006429277942631058
CHN__SAMN44583959	FRA__SAMEA115874213	106	0.0097921478060046	10719	106	2001	45	0.022488755622188907
CHN__SAMN44583959	FRA__SAMEA115874215	52	0.0047750229568411	10838	52	2021	12	0.005937654626422563
CHN__SAMN44583959	FRA__SAMEA115874216	111	0.0103265420039073	10638	111	2003	39	0.019470793809286072
CHN__SAMN44583959	FRA__SAMEA115874219	58	0.0053525286083425	10778	58	2018	17	0.00842418235877106
CHN__SAMN44583959	FRA__SAMEA115874226	118	0.0109573776580926	10651	118	2002	43	0.02147852147852148
CHN__SAMN44583959	FRA__SAMEA115874228	45	0.0041674384145212	10753	45	2019	13	0.0064388311045071814
CHN__SAMN44583959	FRA__SAMEA115874229	52	0.0048108058099731	10757	52	2019	17	0.008420009905894007
CHN__SAMN44583959	FRA__SAMEA115874235	58	0.0053678852383155	10747	58	2020	17	0.008415841584158416
CHN__SAMN44583959	FRA__SAMEA115874241	93	0.0086190917516218	10697	93	2009	18	0.008959681433549029
CHN__SAMN44583959	FRA__SAMEA115874242	46	0.0042494226327944	10779	46	2015	12	0.005955334987593052
CHN__SAMN44583959	FRA__SAMEA115874248	59	0.0054543773689562	10758	59	2010	14	0.006965174129353234
CHN__SAMN44583959	FRA__SAMEA117615782	46	0.0041490033372418	11041	46	2020	14	0.006930693069306931
CHN__SAMN44583959	FRA__SAMEA117615783	40	0.0036062026685899	11052	40	2023	13	0.006426099851705388
CHN__SAMN44583959	FRA__SAMEA117615784	24	0.0021588558064225	11093	24	2023	3	0.0014829461196243204
CHN__SAMN44583959	FRA__SAMEA117615785	188	0.0169338857863448	10914	188	1952	11	0.0056352459016393444
CHN__SAMN44583959	FRA__SAMEA117615786	218	0.0197535338890902	10818	218	1966	41	0.020854526958290945
CHN__SAMN44583959	FRA__SAMN42490576	41	0.003682414226693	11093	41	1825	13	0.007123287671232876
CHN__SAMN44583959	JPN__SAMN04875532	176	0.0158017597414257	10962	176	2013	71	0.03527074018877298
CHN__SAMN44583959	JPN__SAMN03249374	176	0.0157975047123238	10965	176	2023	71	0.03509639149777558
CHN__SAMN44583959	JPN__SAMN09862822	179	0.0161072617654998	10934	179	2023	71	0.03509639149777558
CHN__SAMN44583959	JPN__SAMEA41263168	98	0.0089180089180089	10891	98	2003	37	0.018472291562656017
CHN__SAMN44583959	JPN__SAMEA41187418	101	0.0091751453488372	10907	101	2001	36	0.017991004497751123
CHN__SAMN44583959	JPN__SAMEA41296918	108	0.009797695727116	10915	108	2003	37	0.018472291562656017
CHN__SAMN44583959	JPN__SAMEA41211418	108	0.0097914777878513	10922	108	2004	41	0.020459081836327345
CHN__SAMN44583959	JPN__SAMEA41286418	111	0.0100707675557974	10911	111	2002	39	0.01948051948051948
CHN__SAMN44583959	JPN__SAMEA751448	109	0.0099027891341873	10898	109	2002	44	0.02197802197802198
CHN__SAMN44583959	JPN__SAMEA41226418	85	0.007666636601425	11002	85	2014	30	0.014895729890764648
CHN__SAMN44583959	JPN__SAMEA41241418	49	0.0044199891755367	11037	49	2023	15	0.007414730598121601
CHN__SAMN44583959	JPN__SAMEA41249668	49	0.0044148121452383	11050	49	2023	15	0.007414730598121601
CHN__SAMN44583959	JPN__SAMEA41188918	44	0.0039682539682539	11044	44	2021	16	0.007916872835230085
CHN__SAMN44583959	JPN__SAMEA751489	195	0.0176518511813161	10852	195	2021	80	0.03958436417615042
CHN__SAMN44583959	JPN__SAMEA41194168	32	0.0028834024148495	11066	32	2022	9	0.004451038575667656
CHN__SAMN44583959	JPN__SAMEA41214418	44	0.0039686118877965	11043	44	2019	14	0.006934125804853888
CHN__SAMN44583959	JPN__SAMEA41218168	118	0.0107282480225475	10881	118	1992	39	0.01957831325301205
CHN__SAMN44583959	JPN__SAMEA41218918	118	0.0107301991452214	10879	118	2007	46	0.0229197807673144
CHN__SAMN44583959	JPN__SAMD00570793	47	0.0042243393852238	11079	47	2019	16	0.0079247152055473
CHN__SAMN44583959	JPN__SAMEA41224918	120	0.0108695652173913	10920	120	2006	43	0.02143569292123629
CHN__SAMN44583959	JPN__SAMEA41227918	36	0.0032496840584943	11042	36	2017	9	0.004462072384729797
CHN__SAMN44583959	JPN__SAMEA41231668	54	0.0048701298701298	11034	54	2017	11	0.005453644025780862
CHN__SAMN44583959	JPN__SAMEA751127	119	0.0107789855072463	10921	119	2007	49	0.024414549078226207
CHN__SAMN44583959	JPN__SAMEA41239918	39	0.0035278154681139	11016	39	2020	12	0.005940594059405941
CHN__SAMN44583959	JPN__SAMEA41242918	36	0.0032467532467532	11052	36	2021	11	0.0054428500742206825
CHN__SAMN44583959	JPN__SAMEA41240668	44	0.0039632498648892	11058	44	2021	13	0.006432459178624443
CHN__SAMN44583959	JPN__SAMEA41297668	118	0.0106835672249886	10927	118	2005	45	0.022443890274314215
CHN__SAMN44583959	JPN__SAMEA41307418	119	0.0107877798930287	10912	119	2003	44	0.02196704942586121
CHN__SAMN44583959	JPN__SAMD00328188	34	0.0030699774266365	11041	34	2021	15	0.007422068283028204
CHN__SAMN44583959	JPN__SAMD00328195	38	0.0034314610800072	11036	38	2021	15	0.007422068283028204
CHN__SAMN44583959	JPN__SAMEA41257168	47	0.0042403464453265	11037	47	2021	15	0.007422068283028204
CHN__SAMN44583959	JPN__SAMD00328201	31	0.0027950590568929	11060	31	2020	10	0.0049504950495049506
CHN__SAMN44583959	JPN__SAMEA41264668	45	0.0040946314831665	10945	45	2007	13	0.0064773293472845045
CHN__SAMN44583959	JPN__SAMEA41323168	31	0.0027955631707097	11058	31	2022	10	0.004945598417408506
CHN__SAMN44583959	JPN__SAMD00549621	29	0.0026104959942389	11080	29	2022	10	0.004945598417408506
CHN__SAMN44583959	JPN__SAMD00549631	132	0.0119489454150448	10915	132	1999	44	0.022011005502751375
CHN__SAMN44583959	JPN__SAMD00328237	89	0.0079885109056637	11052	89	2021	38	0.01880257298367145
CHN__SAMN44583959	JPN__SAMD00549575	89	0.0079885109056637	11052	89	2021	35	0.017318159327065808
CHN__SAMN44583959	JPN__SAMD00549636	35	0.0031503150315031	11075	35	2019	10	0.004952947003467063
CHN__SAMN44583959	JPN__SAMD00872997	38	0.0034224984238494	11065	38	2017	7	0.0034705007436787306
CHN__SAMN44583959	JPN__SAMD00570813	31	0.0027865168539325	11094	31	1976	11	0.005566801619433198
CHN__SAMN44583959	JPN__SAMD00885979	16	0.0014369106421194	11119	16	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD00885980	20	0.0017951709900368	11121	20	2023	6	0.002965892239248641
CHN__SAMN44583959	JPN__SAMD00892034	15	0.0013466199838405	11124	15	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD00920274	43	0.0038623910895535	11090	43	2022	14	0.006923837784371909
CHN__SAMN44583959	JPN__SAMD00920279	14	0.0012569581612497	11124	14	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD01593369	18	0.0016157989228007	11122	18	2022	5	0.002472799208704253
CHN__SAMN44583959	JPN__SAMD01593370	16	0.0014361367920294	11125	16	2022	3	0.001483679525222552
CHN__SAMN44583959	JPN__SAMD01593371	14	0.0012566196930257	11127	14	2021	3	0.0014844136566056407
CHN__SAMN44583959	JPN__SAMD01593372	98	0.0088479595521849	10978	98	2009	40	0.019910403185664508
CHN__SAMN44583959	JPN__SAMD01593373	15	0.0013463782425276	11126	15	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD01593374	8	0.0007180683960147	11133	8	2023	0	0.0
CHN__SAMN44583959	JPN__SAMD00892035	14	0.0012577486299523	11117	14	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD00892036	11	0.000987521321483	11128	11	2023	1	0.0004943153732081067
CHN__SAMN44583959	JPN__SAMD00892038	40	0.0035961521172345	11083	40	2023	15	0.007414730598121601
CHN__SAMN44583959	JPN__SAMD00892039	20	0.0017951709900368	11121	20	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD00892040	15	0.0013463782425276	11126	15	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD00892042	14	0.0012566196930257	11127	14	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD00892045	15	0.0013467408870533	11123	15	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD00892046	14	0.0012578616352201	11116	14	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD00892047	16	0.0014361367920294	11125	16	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD00892048	15	0.0013463782425276	11126	15	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD00892049	15	0.0013463782425276	11126	15	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD00892050	15	0.0013463782425276	11126	15	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD00892052	12	0.001077102594022	11129	12	2023	1	0.0004943153732081067
CHN__SAMN44583959	JPN__SAMD00892053	15	0.0013463782425276	11126	15	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD01593375	15	0.0013463782425276	11126	15	2021	3	0.0014844136566056407
CHN__SAMN44583959	JPN__SAMD01593376	11	0.0009873440445202	11130	11	2022	1	0.0004945598417408506
CHN__SAMN44583959	JPN__SAMD01697899	16	0.0014363946494299	11123	16	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD01697901	18	0.0016181229773462	11106	18	2023	6	0.002965892239248641
CHN__SAMN44583959	JPN__SAMD01697903	14	0.0012566196930257	11127	14	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD01697907	15	0.0013463782425276	11126	15	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD01697909	16	0.0014374270056598	11115	16	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD01697911	19	0.0017141826055575	11065	19	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD01697913	18	0.0016255757247358	11055	18	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD01697915	16	0.0014423510321824	11077	16	2023	4	0.001977261492832427
CHN__SAMN44583959	JPN__SAMD01697916	18	0.0016214755427438	11083	18	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD01697917	13	0.001171593366979	11083	13	2023	1	0.0004943153732081067
CHN__SAMN44583959	JPN__SAMD01697918	16	0.0014432617716038	11070	16	2022	2	0.0009891196834817012
CHN__SAMN44583959	JPN__SAMD01697919	43	0.0038819174866841	11034	43	2023	15	0.007414730598121601
CHN__SAMN44583959	JPN__SAMD01697920	19	0.0017171260732037	11046	19	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD01697925	15	0.0013531799729364	11070	15	2022	3	0.001483679525222552
CHN__SAMN44583959	JPN__SAMD01697933	16	0.0014361367920294	11125	16	2023	3	0.0014829461196243204
CHN__SAMN44583959	JPN__SAMD01797763	13	0.0011670706526618	11126	13	2022	3	0.001483679525222552
CHN__SAMN44583972	CHN__SAMN44584005	12	0.0010586678429642	11323	12	2034	5	0.0024582104228121925
CHN__SAMN44583972	CHN__SAMN44584012	10	0.0008821453775582	11326	10	2033	3	0.0014756517461878996
CHN__SAMN44583972	CHN__SAMN44584022	8	0.0007057785619761	11327	8	2034	3	0.0014749262536873156
CHN__SAMN44583972	CHN__SAMN44584026	7	0.0006175562417291	11328	7	2032	2	0.000984251968503937
CHN__SAMN44583972	CHN__SAMN44584033	12	0.0010586678429642	11323	12	2031	3	0.0014771048744460858
CHN__SAMN44583972	CHN__SAMN44584039	10	0.0008823788934968	11323	10	2031	2	0.0009847365829640572
CHN__SAMN44583972	CHN__SAMN44584040	9	0.0007941410041471	11324	9	2033	2	0.000983767830791933
CHN__SAMN44583972	CHN__SAMN44584044	8	0.0007059031147974	11325	8	2034	3	0.0014749262536873156
CHN__SAMN44583972	CHN__SAMN44584067	10	0.0008822232024702	11325	10	2034	3	0.0014749262536873156
CHN__SAMN44583972	CHN__SAMN44584068	7	0.0006177197317331	11325	7	2033	1	0.0004918839153959665
CHN__SAMN44583972	CHN__SAMN44584073	8	0.0007056540531004	11329	8	2032	1	0.0004921259842519685
CHN__SAMN44583972	CHN__SAMN44584075	4	0.0003529515573987	11329	4	2034	1	0.0004916420845624386
CHN__SAMN44583972	CHN__SAMN44584082	17	0.0014997794441993	11318	17	2032	5	0.0024606299212598425
CHN__SAMN44583972	CHN__SAMN44584094	16	0.0014116816657843	11318	16	2031	2	0.0009847365829640572
CHN__SAMN44583972	CHN__SAMN44584104	15	0.0013238019592268	11316	15	2032	4	0.001968503937007874
CHN__SAMN44583972	CHN__SAMN44590209	9	0.000793860809738	11328	9	2034	2	0.0009832841691248771
CHN__SAMN44583972	CHN__SAMN44590214	12	0.0010583877227024	11326	12	2031	3	0.0014771048744460858
CHN__SAMN44583972	CHN__SAMN44590219	11	0.0009704455227172	11324	11	2031	2	0.0009847365829640572
CHN__SAMN44583972	CHN__SAMN44590224	9	0.0007940008822232	11326	9	2033	0	0.0
CHN__SAMN44583972	CHN__SAMN44590233	13	0.0011473962930273	11317	13	2030	2	0.0009852216748768472
CHN__SAMN44583972	CHN__SAMN44590238	13	0.0011465866995942	11325	13	2034	5	0.0024582104228121925
CHN__SAMN44583972	CHN__SAMN44590242	13	0.0011469913534497	11321	13	2034	5	0.0024582104228121925
CHN__SAMN44583972	CHN__SAMN44590252	5	0.0004410726887791	11331	5	2032	0	0.0
CHN__SAMN44583972	CHN__SAMN44590257	15	0.0013263772216818	11294	15	2032	5	0.0024606299212598425
CHN__SAMN44583972	CHN__SAMN44590261	6	0.0005293806246691	11328	6	2034	0	0.0
CHN__SAMN44583972	CHN__SAMN44590265	12	0.0010587612493382	11322	12	2034	5	0.0024582104228121925
CHN__SAMN44583972	CHN__SAMN44590268	17	0.0014995148628384	11320	17	2033	7	0.003443187407771766
CHN__SAMN44583972	CHN__SAMN44590275	9	0.0007940008822232	11326	9	2034	3	0.0014749262536873156
CHN__SAMN44583972	CHN__SAMN44590276	7	0.0006175562417291	11328	7	2031	1	0.0004923682914820286
CHN__SAMN44583972	CHN__SAMN44590282	10	0.0008823010411152	11324	10	2033	3	0.0014756517461878996
CHN__SAMN44583972	CHN__SAMN44590283	12	0.0010586678429642	11323	12	2032	4	0.001968503937007874
CHN__SAMN44583972	CHN__SAMN44590291	10	0.0008822232024702	11325	10	2032	3	0.0014763779527559055
CHN__SAMN44583972	CHN__SAMN44590292	13	0.0011470925615459	11320	13	2033	3	0.0014756517461878996
CHN__SAMN44583972	CHN__SAMN44590294	9	0.0007941410041471	11324	9	2033	3	0.0014756517461878996
CHN__SAMN44583972	CHN__SAMN44590295	12	0.0010584810796507	11325	12	2032	3	0.0014763779527559055
CHN__SAMN44583972	CHN__SAMN44590307	14	0.0012350035285815	11322	14	2031	4	0.0019694731659281144
CHN__SAMN44583972	CHN__SAMN44590310	8	0.0007057163020465	11328	8	2034	3	0.0014749262536873156
CHN__SAMN44583972	CHN__SAMN44590311	11	0.0009704455227172	11324	11	2033	3	0.0014756517461878996
CHN__SAMN44583972	CHN__SAMN44590312	8	0.0007057785619761	11327	8	2031	2	0.0009847365829640572
CHN__SAMN44583972	CHN__SAMN44590314	12	0.0010588546721962	11321	12	2033	3	0.0014756517461878996
CHN__SAMN44583972	CHN__SAMN45156031	33	0.0029554003224073	11133	33	2032	6	0.002952755905511811
CHN__SAMN44583972	CHN__SAMN45156034	31	0.0028087342574975	11006	31	2028	4	0.0019723865877712033
CHN__SAMN44583972	CHN__SAMN45156054	14	0.0012346767792574	11325	14	2031	3	0.0014771048744460858
CHN__SAMN44583972	CHN__SAMN45156057	44	0.0039380649780721	11129	44	2028	3	0.0014792899408284023
CHN__SAMN44583972	CHN__SAMN45156063	13	0.0011499336576735	11292	13	2032	2	0.000984251968503937
CHN__SAMN44583972	CHN__SAMN45156066	13	0.0011463844797178	11327	13	2033	2	0.000983767830791933
CHN__SAMN44583972	CHN__SAMN50152057	8	0.0007058408328921	11326	8	2034	2	0.0009832841691248771
