tree_sample_id	genome_record_id	tree_role	selection_reason	background_replicate	country_iso3	country_name	continent	date_lower	date_upper	date_resolution	year	month	project_id	preliminary_lineage_id	lineage_definition_status	sample_id	biosample_accession	assembly_accession	run_accession	sequence_acquisition	local_fasta_path	fastq_r1	fastq_r2	sequence_input_path	total_sequence_length	gc_percent	n_contigs	contig_n50	catalog_qc_status	uniform_qc_status	tree_include	data_freeze_date	fastq_ftp	fastq_bytes	library_layout	read_count	base_count	study_accession	sample_accession	collection_date	country	fastq_ftp_list	fastq_bytes_list	fastq_total_bytes	source_resolution_status	status	r1_path	r2_path	paired_records	qc_input_type	observed_length	observed_gc_percent	observed_n_fraction	observed_contigs	observed_n50	read_q30_min	uniform_qc_reason	tree_include_after_uniform_qc	root_to_tip	decimal_date	epidemic_period
CHN__SAMN50152043	CHN::SAMN50152043	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2022-01-01	2022-12-31	year	2022		PRJNA1295129		provisional_marker_or_published_annotation	SAMN50152043	SAMN50152043	GCA_053472705		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3821077	67.86775037509058	0.0	290	20215			True	0.004688827349999995	2022.4986301369863	pandemic
CHN__SAMN39683154	CHN::SAMN39683154	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-01-01	2023-12-31	year	2023		PRJNA1071282	ptxP1/fim3-1	provisional_marker_or_published_annotation	SRS20312620	SAMN39683154	RRASM_SRR27796276	SRR27796276	local_fasta									ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3882330	67.8231628944474	0.0	327	21198			True	0.004634187550000002	2023.4986301369863	resurgence
CHN__SAMN39683447	CHN::SAMN39683447	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-01-01	2023-12-31	year	2023		PRJNA1071282	ptxP3/fim3-1	provisional_marker_or_published_annotation	SRS20312547	SAMN39683447	RRASM_SRR27796352	SRR27796352	local_fasta									ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3861469	67.82007054828098	0.0	310	22641			True	0.004670264649999996	2023.4986301369863	resurgence
CHN__SAMN42391133	CHN::SAMN42391133	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-05-17	2023-05-17	day	2023	5	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391133	SAMN42391133	GCA_047323435	SRR31303445	ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4109908	67.70501918777744	0.0	1	4109908			True	0.004623748249999998	2023.372602739726	resurgence
CHN__SAMN42391134	CHN::SAMN42391134	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-06-26	2023-06-26	day	2023	6	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391134	SAMN42391134	GCA_047323425	SRR31303444	ncbi_assembly_download					4115431	67.5	1	4115431	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4115431	67.70275093908755	0.0	1	4115431			True	0.004641917049999995	2023.482191780822	resurgence
CHN__SAMN42391135	CHN::SAMN42391135	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-08-10	2023-08-10	day	2023	8	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391135	SAMN42391135	GCA_047323415	SRR31303443	ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4119634	67.71502031491147	0.0	1	4119634			True	0.004653136249999995	2023.6054794520549	resurgence
CHN__SAMN42391136	CHN::SAMN42391136	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-08-17	2023-08-17	day	2023	8	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391136	SAMN42391136	GCA_047323405	SRR31303442	ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4111949	67.70232315624537	0.0	1	4111949			True	0.004659405749999994	2023.6246575342466	resurgence
CHN__SAMN42391137	CHN::SAMN42391137	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-08-27	2023-08-27	day	2023	8	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391137	SAMN42391137	GCA_047323395	SRR31303441	ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4119063	67.69881888186707	0.0	1	4119063			True	0.004636425049999996	2023.6520547945206	resurgence
CHN__SAMN42391138	CHN::SAMN42391138	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-08-30	2023-08-30	day	2023	8	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391138	SAMN42391138	GCA_047323385	SRR31303439	ncbi_assembly_download					4119841	67.5	1	4119841	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4119841	67.69972433402162	0.0	1	4119841			True	0.004636425049999996	2023.6602739726027	resurgence
CHN__SAMN42391139	CHN::SAMN42391139	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-09-12	2023-09-12	day	2023	9	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391139	SAMN42391139	GCA_047323375	SRR31303438	ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4106607	67.70755029638823	0.0	1	4106607			True	0.004623616349999997	2023.695890410959	resurgence
CHN__SAMN42391140	CHN::SAMN42391140	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-10-15	2023-10-15	day	2023	10	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391140	SAMN42391140	GCA_047323365	SRR31303437	ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4108793	67.70552811981524	0.0	1	4108793			True	0.0046242567499999955	2023.786301369863	resurgence
CHN__SAMN42391141	CHN::SAMN42391141	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-10-20	2023-10-20	day	2023	10	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391141	SAMN42391141	GCA_047323355	SRR31303436	ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4107719	67.70616490563255	0.0	1	4107719			True	0.004676003749999994	2023.8	resurgence
CHN__SAMN42391142	CHN::SAMN42391142	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-10-28	2023-10-28	day	2023	10	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391142	SAMN42391142	GCA_047323345	SRR31303435	ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4108234	67.7048337558182	0.0	1	4108234			True	0.004687851549999993	2023.8219178082193	resurgence
CHN__SAMN42391143	CHN::SAMN42391143	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-10-30	2023-10-30	day	2023	10	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391143	SAMN42391143	GCA_047323335	SRR31303434	ncbi_assembly_download					4107756	67.5	1	4107756	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4107756	67.70565242920952	0.0	1	4107756			True	0.004664568649999995	2023.827397260274	resurgence
CHN__SAMN42391144	CHN::SAMN42391144	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-11-10	2023-11-10	day	2023	11	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391144	SAMN42391144	GCA_047323325	SRR31303433	ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4104271	67.70198654036247	0.0	1	4104271			True	0.004652978349999996	2023.8575342465754	resurgence
CHN__SAMN42391145	CHN::SAMN42391145	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-11-08	2023-11-08	day	2023	11	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391145	SAMN42391145	GCA_047323315	SRR31303432	ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4104934	67.70873782623545	0.0	1	4104934			True	0.004624199049999995	2023.8520547945207	resurgence
CHN__SAMN42391146	CHN::SAMN42391146	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-11-13	2023-11-13	day	2023	11	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391146	SAMN42391146	GCA_047323305	SRR31303431	ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4105546	67.70804662765927	0.0	1	4105546			True	0.004647375749999995	2023.8657534246574	resurgence
CHN__SAMN42391147	CHN::SAMN42391147	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-11-14	2023-11-14	day	2023	11	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391147	SAMN42391147	GCA_047323295	SRR31303430	ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4107547	67.70865920706446	0.0	1	4107547			True	0.004624334549999996	2023.868493150685	resurgence
CHN__SAMN42391148	CHN::SAMN42391148	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-11-22	2023-11-22	day	2023	11	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391148	SAMN42391148	GCA_047323285	SRR31303428	ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4106795	67.70654488475806	0.0	1	4106795			True	0.004653180549999996	2023.890410958904	resurgence
CHN__SAMN42391149	CHN::SAMN42391149	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-12-19	2023-12-19	day	2023	12	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391149	SAMN42391149	GCA_047323275	SRR31303427	ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4106638	67.70759925759222	0.0	1	4106638			True	0.004629890349999996	2023.964383561644	resurgence
CHN__SAMN42391150	CHN::SAMN42391150	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-12-29	2023-12-29	day	2023	12	PRJNA1133929	ptxP3/fim3-1	provisional_marker_or_published_annotation	SAMN42391150	SAMN42391150	GCA_047323265	SRR31303426	ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4104087	67.70638634122523	0.0	1	4104087			True	0.004624201449999995	2023.9917808219177	resurgence
CHN__SAMN44583814	CHN::SAMN44583814	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-02-04	2023-02-04	day	2023	2	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583814	SAMN44583814	GCA_050978505		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3830949	67.93186231401148	5.5860832394270974e-05	353	18118			True	0.004676410449999995	2023.0931506849315	resurgence
CHN__SAMN44583815	CHN::SAMN44583815	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-02-07	2023-02-07	day	2023	2	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583815	SAMN44583815	GCA_050978485		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3834446	67.94746881296543	4.772527765419046e-05	375	17342			True	0.004650739249999996	2023.1013698630136	resurgence
CHN__SAMN44583816	CHN::SAMN44583816	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-03-27	2023-03-27	day	2023	3	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583816	SAMN44583816	GCA_050978445		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3826562	67.91992394217054	9.146591640224305e-06	300	19508			True	0.004681542549999993	2023.2328767123288	resurgence
CHN__SAMN44583817	CHN::SAMN44583817	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-03-27	2023-03-27	day	2023	3	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583817	SAMN44583817	GCA_050978465		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3825702	67.92016210358256	3.084401241915863e-05	293	20354			True	0.004654443649999993	2023.2328767123288	resurgence
CHN__SAMN44583818	CHN::SAMN44583818	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-03-27	2023-03-27	day	2023	3	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583818	SAMN44583818	GCA_050978425		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3824185	67.91724249742101	7.844808763174377e-06	296	20597			True	0.004624354149999996	2023.2328767123288	resurgence
CHN__SAMN44583819	CHN::SAMN44583819	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-04-06	2023-04-06	day	2023	4	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583819	SAMN44583819	GCA_050978385		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3826431	67.91754509620061	5.644946949258983e-05	306	20268			True	0.004642074549999996	2023.2602739726028	resurgence
CHN__SAMN44583820	CHN::SAMN44583820	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-04-23	2023-04-23	day	2023	4	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583820	SAMN44583820	GCA_050978405		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3823204	67.9061593365146	5.623555530910723e-05	285	20602			True	0.004653895549999994	2023.3068493150686	resurgence
CHN__SAMN44583821	CHN::SAMN44583821	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-04-21	2023-04-21	day	2023	4	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583821	SAMN44583821	GCA_050978365		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3825715	67.91005080096139	3.659446665525268e-06	295	20597			True	0.004641946549999996	2023.3013698630136	resurgence
CHN__SAMN44583822	CHN::SAMN44583822	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-06-08	2023-06-08	day	2023	6	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583822	SAMN44583822	GCA_050978345		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3821114	67.89407486926588	2.5646971014212086e-05	283	20793			True	0.004618560149999997	2023.4328767123288	resurgence
CHN__SAMN44583823	CHN::SAMN44583823	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-06-12	2023-06-12	day	2023	6	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583823	SAMN44583823	GCA_050978325		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3820631	67.89682123188553	2.5911950146454865e-05	285	20794			True	0.004659649349999994	2023.4438356164383	resurgence
CHN__SAMN44583824	CHN::SAMN44583824	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-06-12	2023-06-12	day	2023	6	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583824	SAMN44583824	GCA_050978305		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3820043	67.89952364410557	2.5654161484569676e-05	282	20794			True	0.004671157349999995	2023.4438356164383	resurgence
CHN__SAMN44583825	CHN::SAMN44583825	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-06-23	2023-06-23	day	2023	6	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583825	SAMN44583825	GCA_050978285		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3820896	67.89967588754051	2.5648434293945715e-05	278	22297			True	0.004668486249999994	2023.4739726027397	resurgence
CHN__SAMN44583826	CHN::SAMN44583826	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-07-21	2023-07-21	day	2023	7	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583826	SAMN44583826	GCA_050978265		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3820335	67.90048516687672	0.0	277	20794			True	0.004641656849999996	2023.5506849315068	resurgence
CHN__SAMN44583827	CHN::SAMN44583827	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-07-30	2023-07-30	day	2023	7	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583827	SAMN44583827	GCA_050978245		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3821001	67.89744362799172	2.5647729482405265e-05	279	22297			True	0.004670313949999995	2023.5753424657535	resurgence
CHN__SAMN44583828	CHN::SAMN44583828	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-09-23	2023-09-23	day	2023	9	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583828	SAMN44583828	GCA_050978225		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3820719	67.89923571976898	2.486442996723915e-05	281	20869			True	0.004679737449999995	2023.7260273972602	resurgence
CHN__SAMN44583829	CHN::SAMN44583829	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-11-10	2023-11-10	day	2023	11	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583829	SAMN44583829	GCA_050978205		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3821866	67.90057526872998	0.0	275	22297			True	0.004647302349999996	2023.8575342465754	resurgence
CHN__SAMN44583830	CHN::SAMN44583830	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-11-14	2023-11-14	day	2023	11	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583830	SAMN44583830	GCA_050978175		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3820806	67.8995478964386	2.5387313566823334e-05	277	21088			True	0.004658689049999995	2023.868493150685	resurgence
CHN__SAMN44583831	CHN::SAMN44583831	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-11-14	2023-11-14	day	2023	11	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583831	SAMN44583831	GCA_050978155		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3820196	67.89908161780181	2.460606733267089e-05	275	21088			True	0.0046782644499999936	2023.868493150685	resurgence
CHN__SAMN44583832	CHN::SAMN44583832	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-11-16	2023-11-16	day	2023	11	PRJNA1182239		provisional_marker_or_published_annotation	SAMN44583832	SAMN44583832	GCA_050978125		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3820929	67.89547777516934	2.5648212777573202e-05	283	20869			True	0.004654939749999995	2023.8739726027397	resurgence
CHN__SAMN45156018	CHN::SAMN45156018	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-01-01	2023-12-31	year	2023		PRJNA1193776	ptxP3/fim3-1	provisional_marker_or_published_annotation	SRS23447305	SAMN45156018	RRASM_SRR31615281	SRR31615281	local_fasta									ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3877130	67.87549037561288	0.0	428	20911			True	0.004727759049999998	2023.4986301369863	resurgence
CHN__SAMN45156024	CHN::SAMN45156024	focal	modern_country_time_project_lineage_cap8		CHN	China	Asia	2023-01-01	2023-12-31	year	2023		PRJNA1193776	ptxP3/fim3-1	provisional_marker_or_published_annotation	SRS23447263	SAMN45156024	RRASM_SRR31615323	SRR31615323	local_fasta									ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3887269	67.8293166745085	0.0	455	20911			True	0.004873790149999994	2023.4986301369863	resurgence
