tree_sample_id	level 1	level 2	tree_role	country_iso3	date_lower	date_upper	date_resolution	year	month	epidemic_period	project_id	preliminary_lineage_id	model_lineage_id	model_sublineage_id	lineage_definition_method	lineage_definition_seed	lineage_definition_n_pops
FRA__SAMEA115874203	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	Europe sublineage 2	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874206	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	Europe sublineage 2	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874207	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874208	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	Europe sublineage 2	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874210	2	7	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	MR-MT28-PG1	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874211	2	5	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874212	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	Europe sublineage 1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874213	1	2	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	others	L1_01	L1_01.02	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874214	2	5	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874215	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	Europe sublineage 2	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874216	1	2	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	others	L1_01	L1_01.02	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874217	2	7	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	MS-MT28	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874218	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874219	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874220	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	Europe sublineage 1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874222	1	2	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	others	L1_01	L1_01.02	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874223	2	7	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	MS-MT28	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874224	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874225	2	5	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874226	1	2	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	others	L1_01	L1_01.02	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874228	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	Europe sublineage 1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874229	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874235	2	5	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874237	2	5	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874240	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874241	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	Europe sublineage 1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874242	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874243	1	2	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	others	L1_01	L1_01.02	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874245	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	Europe sublineage 1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874248	2	5	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA115874249	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB42353	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA117615782	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB85093	ptxP3	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA117615783	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB85093	ptxP3	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA117615784	2	7	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB85093	ptxP3	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA117615785	2	6	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB85093	ptxP3	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMEA117615786	1	2	focal	FRA	2024-01-01	2024-12-31	year	2024		resurgence	PRJEB85093	ptxP1	L1_01	L1_01.02	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
FRA__SAMN42490576	2	6	focal	FRA	2024-05-01	2024-05-31	month	2024	5	resurgence	PRJNA1135758	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMN04875532	3	8	focal	JPN	1950-01-01	1950-12-31	year	1950		prepandemic	PRJNA231221	ptxP1/fim3-1	L1_03	L1_03.08	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMN03249374	3	8	focal	JPN	1954-01-01	1954-12-31	year	1954		prepandemic	PRJNA266616	ptxP1	L1_03	L1_03.08	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMN09862822	3	8	focal	JPN	1954-01-01	1954-12-31	year	1954		prepandemic	PRJNA486745	ptxP1	L1_03	L1_03.08	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41263168	3	9	focal	JPN	1982-01-01	1982-12-31	year	1982		prepandemic	PRJEB18624	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41187418	3	9	focal	JPN	1983-01-01	1983-12-31	year	1983		prepandemic	PRJEB18624	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41296918	3	9	focal	JPN	1983-01-01	1983-12-31	year	1983		prepandemic	PRJEB18624	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41211418	3	9	focal	JPN	1990-01-01	1990-12-31	year	1990		prepandemic	PRJEB18624	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41286418	3	9	focal	JPN	1990-01-01	1990-12-31	year	1990		prepandemic	PRJEB18624	others	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA751448	3	9	focal	JPN	1991-01-01	1991-12-31	year	1991		prepandemic	PRJEB2274		L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41226418	1	1	focal	JPN	1992-01-01	1992-12-31	year	1992		prepandemic	PRJEB18624	ptxP1/fim3-1	L1_01	L1_01.01	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41241418	2	5	focal	JPN	1994-01-01	1994-12-31	year	1994		prepandemic	PRJEB18624	ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41249668	2	5	focal	JPN	1994-01-01	1994-12-31	year	1994		prepandemic	PRJEB18624	ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41188918	2	5	focal	JPN	1999-01-01	1999-12-31	year	1999		prepandemic	PRJEB18624	ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA751489	3	8	focal	JPN	1999-01-01	1999-12-31	year	1999		prepandemic	PRJEB2274	ptxP1/fim3-1	L1_03	L1_03.08	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41194168	2	5	focal	JPN	2000-01-01	2000-12-31	year	2000		prepandemic	PRJEB18624	ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41214418	2	5	focal	JPN	2002-01-01	2002-12-31	year	2002		prepandemic	PRJEB18624	ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41218168	3	9	focal	JPN	2003-01-01	2003-12-31	year	2003		prepandemic	PRJEB18624	others	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41218918	3	9	focal	JPN	2003-01-01	2003-12-31	year	2003		prepandemic	PRJEB18624	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00570793	2	5	focal	JPN	2004-01-01	2004-12-31	year	2004		prepandemic	PRJDB7578	ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41224918	3	9	focal	JPN	2004-01-01	2004-12-31	year	2004		prepandemic	PRJEB18624	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41227918	2	5	focal	JPN	2005-01-01	2005-12-31	year	2005		prepandemic	PRJEB18624	ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41231668	2	5	focal	JPN	2006-01-01	2006-12-31	year	2006		prepandemic	PRJEB18624	ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA751127	3	9	focal	JPN	2006-01-01	2006-12-31	year	2006		prepandemic	PRJEB2274	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41239918	2	5	focal	JPN	2007-01-01	2007-12-31	year	2007		prepandemic	PRJEB18624	ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41242918	2	5	focal	JPN	2007-01-01	2007-12-31	year	2007		prepandemic	PRJEB18624	ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41240668	2	5	focal	JPN	2008-01-01	2008-12-31	year	2008		prepandemic	PRJEB18624	ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41297668	3	9	focal	JPN	2008-01-01	2008-12-31	year	2008		prepandemic	PRJEB18624	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41307418	3	9	focal	JPN	2009-01-01	2009-12-31	year	2009		prepandemic	PRJEB18624	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00328188	2	5	focal	JPN	2010-01-01	2010-12-31	year	2010		prepandemic	PRJDB7578	ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00328195	2	5	focal	JPN	2011-01-01	2011-12-31	year	2011		prepandemic	PRJDB7578	ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41257168	2	5	focal	JPN	2011-01-01	2011-12-31	year	2011		prepandemic	PRJEB18624	ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00328201	2	6	focal	JPN	2012-01-01	2012-12-31	year	2012		prepandemic	PRJDB7578	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41264668	2	5	focal	JPN	2012-01-01	2012-12-31	year	2012		prepandemic	PRJEB18624	ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41323168	2	6	focal	JPN	2012-01-01	2012-12-31	year	2012		prepandemic	PRJEB18624	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00549621	2	6	focal	JPN	2015-01-01	2015-12-31	year	2015		prepandemic	PRJDB7578	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00549631	3	9	focal	JPN	2016-01-01	2016-12-31	year	2016		prepandemic	PRJDB7578	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00328237	1	3	focal	JPN	2018-01-01	2018-12-31	year	2018		prepandemic	PRJDB7578	ptxP1/fim3-1	L1_01	L1_01.03	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00549575	1	3	focal	JPN	2018-01-01	2018-12-31	year	2018		prepandemic	PRJDB7578	ptxP1/fim3-1	L1_01	L1_01.03	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00549636	2	6	focal	JPN	2018-01-01	2018-12-31	year	2018		prepandemic	PRJDB7578	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00872997	2	6	focal	JPN	2019-01-01	2019-12-31	year	2019		prepandemic	PRJDB7578		L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00570813	2	6	focal	JPN	2020-01-01	2020-12-31	year	2020		pandemic	PRJDB7578	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00885979	2	7	focal	JPN	2024-12-09	2024-12-09	day	2024	12	resurgence	PRJDB20292		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00885980	2	7	focal	JPN	2024-12-09	2024-12-09	day	2024	12	resurgence	PRJDB20292		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00892034	2	7	focal	JPN	2024-12-14	2024-12-14	day	2024	12	resurgence	PRJDB20413		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00920271	2	7	focal	JPN	2024-01-01	2024-12-31	year	2024		resurgence	PRJDB34249		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00920272	2	7	focal	JPN	2024-01-01	2024-12-31	year	2024		resurgence	PRJDB34249		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00920273	2	7	focal	JPN	2024-01-01	2024-12-31	year	2024		resurgence	PRJDB34249		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00920274	2	5	focal	JPN	2024-01-01	2024-12-31	year	2024		resurgence	PRJDB34249		L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00920275	2	7	focal	JPN	2024-01-01	2024-12-31	year	2024		resurgence	PRJDB34249		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00920276	2	7	focal	JPN	2024-01-01	2024-12-31	year	2024		resurgence	PRJDB34249		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00920279	2	7	focal	JPN	2024-01-01	2024-12-31	year	2024		resurgence	PRJDB34249		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00920280	2	7	focal	JPN	2024-01-01	2024-12-31	year	2024		resurgence	PRJDB34249		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD01593369	2	7	focal	JPN	2024-09-12	2024-09-12	day	2024	9	resurgence	PRJDB35593	ptxP3	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD01593370	2	7	focal	JPN	2024-09-18	2024-09-18	day	2024	9	resurgence	PRJDB35593	ptxP3	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD01593371	2	7	focal	JPN	2024-11-13	2024-11-13	day	2024	11	resurgence	PRJDB35593	ptxP3	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD01593372	1	2	focal	JPN	2024-12-12	2024-12-12	day	2024	12	resurgence	PRJDB35593	ptxP1	L1_01	L1_01.02	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD01593373	2	7	focal	JPN	2024-12-12	2024-12-12	day	2024	12	resurgence	PRJDB35593	ptxP3	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD01593374	2	7	focal	JPN	2024-12-11	2024-12-11	day	2024	12	resurgence	PRJDB35593	ptxP3	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00892035	2	7	focal	JPN	2025-01-06	2025-01-06	day	2025	1	resurgence	PRJDB20413		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00892036	2	7	focal	JPN	2025-01-15	2025-01-15	day	2025	1	resurgence	PRJDB20413		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00892038	2	6	focal	JPN	2025-01-21	2025-01-21	day	2025	1	resurgence	PRJDB20413		L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00892039	2	7	focal	JPN	2025-01-24	2025-01-24	day	2025	1	resurgence	PRJDB20413		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00892040	2	7	focal	JPN	2025-01-22	2025-01-22	day	2025	1	resurgence	PRJDB20413		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00892042	2	7	focal	JPN	2025-01-25	2025-01-25	day	2025	1	resurgence	PRJDB20413		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00892045	2	7	focal	JPN	2025-02-03	2025-02-03	day	2025	2	resurgence	PRJDB20413		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00892046	2	7	focal	JPN	2025-02-03	2025-02-03	day	2025	2	resurgence	PRJDB20413		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00892047	2	7	focal	JPN	2025-02-07	2025-02-07	day	2025	2	resurgence	PRJDB20413		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00892048	2	7	focal	JPN	2025-01-30	2025-01-30	day	2025	1	resurgence	PRJDB20413		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00892049	2	7	focal	JPN	2025-02-06	2025-02-06	day	2025	2	resurgence	PRJDB20413		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00892050	2	7	focal	JPN	2025-01-28	2025-01-28	day	2025	1	resurgence	PRJDB20413		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00892052	2	7	focal	JPN	2025-02-03	2025-02-03	day	2025	2	resurgence	PRJDB20413		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00892053	2	7	focal	JPN	2025-02-03	2025-02-03	day	2025	2	resurgence	PRJDB20413		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00920281	2	5	focal	JPN	2025-01-01	2025-12-31	year	2025		resurgence	PRJDB34249		L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD00920282	2	7	focal	JPN	2025-01-01	2025-12-31	year	2025		resurgence	PRJDB34249		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD01593375	2	7	focal	JPN	2025-01-21	2025-01-21	day	2025	1	resurgence	PRJDB35593	ptxP3	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD01593376	2	7	focal	JPN	2025-01-16	2025-01-16	day	2025	1	resurgence	PRJDB35593	ptxP3	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD01697899	2	7	focal	JPN	2025-05-01	2025-05-01	day	2025	5	resurgence	PRJDB37898		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMD01697901	2	7	focal	JPN	2025-05-19	2025-05-19	day	2025	5	resurgence	PRJDB37898		L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
